time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6
0.0,0.8494871832917531,-0.7983213240007816,1.0972006916678956,1.4023354731402444,1.0498436615607114,0.33520391256202947,0.00030000000000000003,-1.7036775832952865e-06,0.00018760294960159848,0.00012863077974506018,0.0003076140386454947,-0.0001000658281070782
0.5,0.8727997058741735,-0.7978946055986065,1.1112860592224652,1.4123147283311286,1.0735899804442388,0.3273341434267454,0.019487729622243252,0.006494916140279645,0.020958426319037576,0.016493771555356664,0.01730432219923033,-0.023803878176362755
1.1,0.8734396249366769,-0.7583469531207151,1.1608825654741297,1.4609638002986243,1.0623922766100082,0.22674680777606973,1.5459470685471871e-09,0.1474166488743456,0.13555179449616714,0.15673664578965432,-0.03101006643477213,-0.321983635726642
1.6,0.8734396254633198,-0.662914665048926,1.209753121914956,1.5422944317954923,1.0523888604416505,0.061440587897293286,-2.168180311801852e-10,0.16765573509737833,0.03728823822029121,0.1168618194527414,-0.005803503207954848,-0.2358468164607917
2.159496928,0.8734396262128676,-0.615967410514743,1.215941719605426,1.5726360794928054,1.05165768413567,0.0002584383725058339,-1.0988409019263641e-23,-4.39808976244228e-17,-2.320674723012174e-18,-2.6457623478557288e-17,-9.306302924596579e-21,5.332767600830636e-17
